CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,Sample Name,Whole Exome Sequencing (WES),Copy Number Alterations (CNA),Gene Expression,Methylation,"Drug Response","GDSC Tissue descriptor 1","GDSC Tissue descriptor 2","Cancer Type (matching TCGA label)","Microsatellite  instability Status (MSI)",Screen Medium,Growth Properties,Drug Name,Synonyms,Target,Target Pathway
MES-SA,908127,1026,1026_908127,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.954392305,0.742238092,0.514495678,0.349414097,0.2270593889999999,0.148950368,0.1319380269999999,0.126821523,0.133408838,MES-SA,Y,Y,Y,Y,Y,urogenital_system,uterus,,MSS/MSI-L,R,Adherent,Tanespimycin,"17-AAG, BMS-722782",HSP90,Protein stability and degradation
TC-YIK,946357,1022,1022_946357,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.0112301,1.265053992,1.185154106,0.962265047,1.020351264,0.470852037,0.181541508,0.09708772,0.076069777,TC-YIK,Y,Y,Y,Y,Y,urogenital_system,cervix,,MSS/MSI-L,R,Suspension,AZD7762,"AZD-7762, AZD 7762","CHEK1, CHEK2",Cell cycle
RCC-JF,1524415,1057,1057_1524415,0.25,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.954368015,0.811600228,0.791211146,0.56362655,0.476626775,0.281481787,0.248488292,0.189569176,0.149966278,RCC-JF,Y,Y,Y,N,Y,kidney,kidney,KIRC,MSS/MSI-L,D/F12,Adherent,Dactolisib,"NVP-BEZ235, BEZ235","PI3K (Class 1), MTORC1, MTORC2",PI3K/MTOR signaling
KARPAS-45,907272,1024,1024_907272,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.033720878,0.946642502,0.8884692259999999,0.465609768,0.348371127,0.061556545,0.074357835,0.045481789,0.0449580559999999,KARPAS-45,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,R,Suspension,Lestauritinib,"CEP-701, SP-924, SPM-924, A-154475, KT-555","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases"
RCH-ACV,1330994,1149,1149_1330994,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.030781802,1.145119063,1.113919141,1.1342823640000002,0.8405239879999999,0.165309839,0.094474526,0.054571985,0.060843786,RCH-ACV,Y,Y,Y,Y,Y,leukemia,B_cell_leukemia,,MSS/MSI-L,R,Suspension,TW 37,"TW37, TW-37","BCL2, BCL-XL, MCL1",Apoptosis regulation
LU-135,713899,1024,1024_713899,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.02334683,0.939965046,0.92076151,0.875291895,0.754690541,0.179696351,0.140282383,0.08062809,0.069550104,LU-135,Y,Y,Y,Y,Y,lung_SCLC,lung_small_cell_carcinoma,SCLC,MSS/MSI-L,R,Suspension,Lestauritinib,"CEP-701, SP-924, SPM-924, A-154475, KT-555","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases"
TUR,909773,1012,1012_909773,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.96790526,0.959273558,0.956213274,0.808289995,0.659629763,0.267806583,0.079099243,0.064182516,0.0640155979999999,TUR,Y,Y,Y,Y,Y,lymphoma,B_cell_lymphoma,DLBC,MSI-H,R,Suspension,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
NCI-H1581,908471,1012,1012_908471,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.954585883,0.903016162,1.069446782,1.506310286,1.098583146,1.104622896,0.328594273,0.020766593,0.0174150889999999,NCI-H1581,Y,Y,Y,Y,Y,lung_NSCLC,lung_NSCLC_large cell,,MSS/MSI-L,D/F12,Semi-Adherent,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
LU-134-A,753588,1012,1012_753588,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.981420756,1.093308844,1.029190704,1.021520816,0.920985723,0.8529516629999999,0.280401551,0.09087475,0.06192946,LU-134-A,Y,Y,Y,Y,Y,lung_SCLC,lung_small_cell_carcinoma,SCLC,MSS/MSI-L,R,Suspension,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
AMO-1,1295741,1004,1004_1295741,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.989896236,0.990908601,0.6999018229999999,0.383250666,0.184842703,0.126511713,0.089450901,0.064461633,0.081929005,AMO-1,Y,Y,Y,Y,Y,myeloma,haematopoietic_neoplasm other,MM,MSS/MSI-L,R,Suspension,Vinblastine,Velban,Microtubule destabiliser,Mitosis
DG-75,906838,1022,1022_906838,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.024178165,1.076992784,0.7873389590000001,0.629454361,0.366652002,0.163303537,0.116719953,0.089432952,0.122043338,DG-75,Y,Y,Y,Y,Y,lymphoma,Burkitt_lymphoma,,MSI-H,R,Suspension,AZD7762,"AZD-7762, AZD 7762","CHEK1, CHEK2",Cell cycle
TT2609-C02,1240223,1003,1003_1240223,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.977453638,0.8779764729999999,0.810839985,0.716665399,0.452153331,0.230125183,0.1991259689999999,0.144031021,0.12875921,TT2609-C02,Y,Y,Y,Y,Y,thyroid,thyroid,THCA,MSS/MSI-L,R,Adherent,Camptothecin,"7-Ethyl-10-Hydroxy-Camptothecin, SN-38, Irinotecan, Camptothecin-11, Camptosar",TOP1,DNA replication
SU-DHL-6,1331037,1053,1053_1331037,4.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.04752139,0.8148226009999999,0.729831015,0.475714086,0.3404494289999999,0.178183496,0.103621579,0.071593879,0.076246982,SU-DHL-6,Y,Y,Y,Y,Y,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,MK-2206,"MK 2206, MK2206","AKT1, AKT2",PI3K/MTOR signaling
IGROV-1,905968,1031,1031_905968,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.974632753,0.850026953,0.5625749489999999,0.4491529379999999,0.266171607,0.203509716,0.169892502,0.113274568,0.14512912,IGROV-1,Y,Y,Y,Y,Y,urogenital_system,ovary,OV,MSI-H,R,Adherent,Elesclomol,STA-4783,HSP90,Protein stability and degradation
CHP-212,906820,1026,1026_906820,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.973581543,0.965694096,0.869916955,0.612798703,0.367368911,0.133892116,0.055567606,0.042525124,0.051484651,CHP-212,Y,Y,Y,Y,Y,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,D/F12,Adherent,Tanespimycin,"17-AAG, BMS-722782",HSP90,Protein stability and degradation
ATN-1,910687,1031,1031_910687,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.014845432,1.008100848,0.8557867379999999,0.5242449920000001,0.4627182379999999,0.111926218,0.036327698,0.03534416,0.060319084,ATN-1,Y,Y,Y,Y,Y,leukemia,lymphoblastic_T_cell_leukaemia,ALL,MSS/MSI-L,R,Suspension,Elesclomol,STA-4783,HSP90,Protein stability and degradation
MOLT-4,905958,1057,1057_905958,0.25,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.024016764,0.946143134,0.902168589,0.7670387790000001,0.590004553,0.368820074,0.230735853,0.157795611,0.1167709369999999,MOLT-4,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSI-H,R,Suspension,Dactolisib,"NVP-BEZ235, BEZ235","PI3K (Class 1), MTORC1, MTORC2",PI3K/MTOR signaling
H-EMC-SS,907290,1149,1149_907290,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.022880932,0.918412835,0.860270883,0.810318498,0.619522025,0.356922016,0.1674175869999999,0.1209239019999999,0.08778228,H-EMC-SS,Y,Y,Y,Y,Y,bone,chondrosarcoma,,MSS/MSI-L,D/F12,Adherent,TW 37,"TW37, TW-37","BCL2, BCL-XL, MCL1",Apoptosis regulation
ALL-SIL,1295740,1006,1006_1295740,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.02673191,0.960695329,0.7881820359999999,0.6654898220000001,0.478230065,0.274981208,0.197335924,0.135075969,0.132184276,ALL-SIL,Y,Y,Y,Y,Y,leukemia,T_cell_leukemia,ALL,MSS/MSI-L,R,Suspension,Cytarabine,"Ara-Cytidine, Arabinosyl Cytosine, U-19920",Antimetabolite,DNA replication
697,906800,1011,1011_906800,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.038751202,1.008261573,0.935995999,0.7953863940000001,0.57792318,0.157955092,0.047192322,0.025933728,0.026342117,697,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,,MSS/MSI-L,R,Suspension,Navitoclax,"ABT-263, ABT263, ABT 263","BCL2, BCL-XL, BCL-W",Apoptosis regulation
NCI-H841,1240192,1149,1149_1240192,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.00178069,0.8203779529999999,0.569051703,0.376280513,0.239702231,0.214712966,0.169201511,0.175340601,0.178819523,NCI-H841,Y,Y,Y,Y,Y,lung_SCLC,lung_small_cell_carcinoma,SCLC,MSS/MSI-L,D/F12,Adherent,TW 37,"TW37, TW-37","BCL2, BCL-XL, MCL1",Apoptosis regulation
TC-YIK,946357,1011,1011_946357,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.035677529,1.001856055,0.995648222,0.8837535759999999,0.395155936,0.086469849,0.052754354,0.027489741,0.0258317379999999,TC-YIK,Y,Y,Y,Y,Y,urogenital_system,cervix,,MSS/MSI-L,R,Suspension,Navitoclax,"ABT-263, ABT263, ABT 263","BCL2, BCL-XL, BCL-W",Apoptosis regulation
VAL,1331048,1003,1003_1331048,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.95910794,0.944031862,0.585305077,0.63564143,0.3883650829999999,0.385944037,0.293574168,0.196726259,0.164981765,VAL,Y,Y,Y,Y,Y,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,Camptothecin,"7-Ethyl-10-Hydroxy-Camptothecin, SN-38, Irinotecan, Camptothecin-11, Camptosar",TOP1,DNA replication
MC-CAR,683665,1059,1059_683665,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.0017822,0.925534415,0.7686832990000001,0.6090283879999999,0.504207146,0.378138528,0.2847528139999999,0.221453628,0.183747677,MC-CAR,Y,Y,Y,Y,Y,myeloma,haematopoietic_neoplasm other,MM,MSS/MSI-L,D/F12,Suspension,AZD8055,AZD-8055,"MTORC1, MTORC2",PI3K/MTOR signaling
OCI-LY-19,1330984,1006,1006_1330984,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.953171782,0.856909503,0.618049014,0.413510645,0.293755932,0.25438814,0.248964214,0.222664598,0.187628734,OCI-LY-19,Y,Y,Y,Y,Y,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,D/F12,Suspension,Cytarabine,"Ara-Cytidine, Arabinosyl Cytosine, U-19920",Antimetabolite,DNA replication
TE-4,1503371,1007,1007_1503371,0.0125,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.964548287,0.863771263,0.947109135,0.882834088,0.729163723,0.32818053,0.275313851,0.094091705,0.072706681,TE-4,Y,Y,Y,Y,Y,aero_dig_tract,oesophagus,ESCA,MSS/MSI-L,R,Adherent,Docetaxel,"RP-56976, Taxotere",Microtubule stabiliser,Mitosis
CTB-1,949088,1031,1031_949088,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.957894536,0.958570652,0.973349873,0.761935865,0.648408105,0.214960029,0.1747523339999999,0.112744438,0.088734278,CTB-1,Y,Y,Y,Y,Y,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,Elesclomol,STA-4783,HSP90,Protein stability and degradation
BB30-HNC,753531,1004,1004_753531,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.038874899,0.787436932,0.800415427,0.511949086,0.183715954,0.108574343,0.079551125,0.0802882509999999,0.070004705,BB30-HNC,Y,Y,Y,Y,Y,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Vinblastine,Velban,Microtubule destabiliser,Mitosis
NCI-H345,688021,1012,1012_688021,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.026505344,1.091587251,1.116218994,0.87613256,0.930554796,0.716224238,0.59057737,0.071547438,0.0622774459999999,NCI-H345,Y,Y,Y,Y,Y,lung_SCLC,lung_small_cell_carcinoma,SCLC,MSS/MSI-L,D/F12,Suspension,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
LXF-289,753592,1026,1026_753592,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.998420867,0.7600472779999999,0.527592803,0.372822261,0.230261407,0.191608905,0.165778348,0.162175734,0.180560266,LXF-289,Y,Y,Y,Y,Y,lung_NSCLC,lung_NSCLC_adenocarcinoma,LUAD,MSS/MSI-L,D/F12,Adherent,Tanespimycin,"17-AAG, BMS-722782",HSP90,Protein stability and degradation
KARPAS-45,907272,1050,1050_907272,4.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.030534013,1.0851005459999998,0.900663553,0.928755077,0.912900718,0.521777832,0.140146836,0.1028971319999999,0.077796799,KARPAS-45,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,R,Suspension,ZM447439,"ZM-447439, ZM 447439","AURKA, AURKB",Mitosis
P30-OHK,909252,1149,1149_909252,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.962192996,1.045178577,1.063277311,1.023481606,0.48895591,0.097616665,0.06839901,0.05884224,0.064535362,P30-OHK,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSI-H,R,Suspension,TW 37,"TW37, TW-37","BCL2, BCL-XL, MCL1",Apoptosis regulation
EoL-1-cell,906856,1059,1059_906856,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.983608522,0.958321029,0.743587813,0.567473625,0.415842592,0.204460966,0.113564,0.057377137,0.036823623,EoL-1-cell,Y,Y,Y,Y,Y,leukemia,haematopoietic_neoplasm other,,MSS/MSI-L,R,Suspension,AZD8055,AZD-8055,"MTORC1, MTORC2",PI3K/MTOR signaling
NU-DUL-1,1330982,1012,1012_1330982,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.005149403,1.058228218,0.925497602,0.811684924,0.4046988079999999,0.045470279,0.050969944,0.037250842,0.049910537,NU-DUL-1,Y,Y,Y,Y,Y,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
BV-173,910710,1037,1037_910710,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.042287622,1.040713573,0.856465453,0.7761920999999999,0.669398904,0.515555709,0.2779363019999999,0.172854055,0.162165201,BV-173,Y,Y,Y,Y,Y,leukemia,chronic_myeloid_leukaemia,LCML,MSS/MSI-L,R,Suspension,BX796,BX-796,"TBK1, PDK1 (PDPK1), IKK, AURKB, AURKC",Other
CAL-29,1290730,1026,1026_1290730,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.034835608,0.812395249,0.56218572,0.388840464,0.316324171,0.154024107,0.1140871919999999,0.107278234,0.074637902,CAL-29,Y,Y,Y,Y,Y,urogenital_system,Bladder,BLCA,MSS/MSI-L,D/F12,Adherent,Tanespimycin,"17-AAG, BMS-722782",HSP90,Protein stability and degradation
HCC1428,1290905,1012,1012_1290905,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.027574253,0.95564404,0.844587955,0.700622011,0.423042951,0.147065857,0.093774093,0.086836235,0.084733054,HCC1428,Y,Y,Y,Y,Y,breast,breast,BRCA,MSS/MSI-L,R,Adherent,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
BFTC-905,910926,1149,1149_910926,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.979642524,0.974715445,1.022394159,1.010907183,0.743796722,0.316560034,0.171204035,0.129568838,0.1097306,BFTC-905,Y,Y,Y,Y,Y,urogenital_system,Bladder,BLCA,MSS/MSI-L,D/F12,Adherent,TW 37,"TW37, TW-37","BCL2, BCL-XL, MCL1",Apoptosis regulation
H3118,1240140,1004,1004_1240140,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.970686026,1.005089714,1.014919068,0.8067893079999999,0.4024280779999999,0.1579854269999999,0.103441929,0.075477048,0.080601851,H3118,Y,Y,Y,Y,Y,aero_dig_tract,head and neck,,MSS/MSI-L,R,Adherent,Vinblastine,Velban,Microtubule destabiliser,Mitosis
P30-OHK,909252,1011,1011_909252,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.988689855,0.918829764,1.010899321,0.911515694,0.861343851,0.7003802640000001,0.526803492,0.0999863969999999,0.09647319,P30-OHK,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSI-H,R,Suspension,Navitoclax,"ABT-263, ABT263, ABT 263","BCL2, BCL-XL, BCL-W",Apoptosis regulation
HGC-27,907055,1059,1059_907055,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.985496969,1.050526606,0.88844967,1.041111775,0.7132672309999999,0.527358686,0.311122951,0.133762292,0.112794935,HGC-27,Y,Y,Y,Y,Y,digestive_system,stomach,STAD,MSS/MSI-L,D/F12,Adherent,AZD8055,AZD-8055,"MTORC1, MTORC2",PI3K/MTOR signaling
KARPAS-45,907272,1149,1149_907272,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.991484265,1.002206508,1.011166271,1.008231387,1.036205113,0.637055543,0.138640605,0.109524971,0.1366064109999999,KARPAS-45,Y,Y,Y,Y,Y,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,R,Suspension,TW 37,"TW37, TW-37","BCL2, BCL-XL, MCL1",Apoptosis regulation
IM-95,1240155,1149,1149_1240155,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.982395604,1.079902222,0.875009974,1.072940564,0.923377299,0.519626446,0.149130648,0.098598301,0.070511397,IM-95,Y,Y,Y,Y,Y,digestive_system,stomach,STAD,MSS/MSI-L,R,Adherent,TW 37,"TW37, TW-37","BCL2, BCL-XL, MCL1",Apoptosis regulation
NUGC-4,1298357,1012,1012_1298357,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.011925903,1.0133786340000002,0.8968137759999999,0.825430032,0.744279283,0.054096964,0.0920283669999999,0.050666193,0.06557703,NUGC-4,Y,Y,Y,Y,Y,digestive_system,stomach,STAD,MSS/MSI-L,R,Adherent,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
JJN-3,1327766,1024,1024_1327766,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.957559246,0.8649080379999999,0.90849572,0.645269737,0.562444711,0.250844928,0.111290624,0.073976167,0.047062169,JJN-3,Y,Y,Y,Y,Y,myeloma,haematopoietic_neoplasm other,MM,MSS/MSI-L,D/F12,Suspension,Lestauritinib,"CEP-701, SP-924, SPM-924, A-154475, KT-555","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases"
RPMI-6666,909701,1012,1012_909701,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.00754496,0.961341092,0.790305013,0.781334847,0.656948477,0.473648856,0.2829177519999999,0.105626554,0.083279388,RPMI-6666,Y,Y,Y,Y,Y,lymphoma,Hodgkin_lymphoma,,MSS/MSI-L,R,Suspension,Vorinostat,"Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation
A3-KAW,910935,1003,1003_910935,0.1,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.974876979,1.028037882,0.926831309,0.609265966,0.186674886,0.094952425,0.08095343,0.041281676,0.040452189,A3-KAW,Y,Y,Y,Y,Y,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,Camptothecin,"7-Ethyl-10-Hydroxy-Camptothecin, SN-38, Irinotecan, Camptothecin-11, Camptosar",TOP1,DNA replication
SK-OV-3,905959,1031,1031_905959,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.972323432,0.868122238,0.599779574,0.427598553,0.347636984,0.305719291,0.2424522139999999,0.0885225759999999,0.064724772,SK-OV-3,Y,Y,Y,Y,Y,urogenital_system,ovary,OV,MSI-H,R,Adherent,Elesclomol,STA-4783,HSP90,Protein stability and degradation
CaR-1,924108,1026,1026_924108,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.04573975,1.058900809,0.861094202,0.629795084,0.341546178,0.203060885,0.163214136,0.1959101039999999,0.181531602,CaR-1,Y,Y,Y,Y,Y,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,D/F12,Adherent,Tanespimycin,"17-AAG, BMS-722782",HSP90,Protein stability and degradation
42-MG-BA,687561,1149,1149_687561,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.99248429,1.000016218,0.935698584,0.794511283,0.500084885,0.316285245,0.223209336,0.180455086,0.149326897,42-MG-BA,Y,Y,Y,Y,Y,nervous_system,glioma,GBM,MSS/MSI-L,R,Adherent,TW 37,"TW37, TW-37","BCL2, BCL-XL, MCL1",Apoptosis regulation
